"","pr_land_cover_Year","pr_Treatment","pr_Croptype","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_control_kgha_sd","pr_yield_treatm_kgha_sd","pr_yield_control_kgha_n","pr_yield_treatm_kgha_n","DatasetID","Source","Country","SiteRegion","QualityOfDataPoint","pr_pub_Year","pr_Longitude","pr_Latitude","nat.hab.1000","nat.hab.2000","nat.hab.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2000","nat.hab.wo.grass.5000","cropland.1000","cropland.2000","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2000","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2000","crop.edgelength.5000","inert.1000","inert.2000","inert.5000"
"371",2010,"Super Absorbent Polymer (SAP)","Maize",10030.5,11774,748.826081276554,1388.75771825038,2,2,"D652","98","China",NA,NA,2017,125.080449,46.575867,0.15996185,0.15996185,0.15996185,0.15994945,0.15994945,0.15994945,0.297612497,0.297612497,0.297612497,57.774338201726,188.233544923404,1129.53889643353,171440.4592072,558567.114472,3351811.08299,0.542425653,0.542425653,0.542425653
"372",2010,"Super Absorbent Polymer (SAP)","Maize",9549.5,10819.5,432.042243304981,1086.82312268372,2,2,"D652","98","China",NA,NA,2017,125.228065,49.191563,0.088580096,0.088580096,0.088580096,0.070074339,0.070074339,0.070074339,0.728089229,0.728089229,0.728089229,19.815018027976,56.7669407552215,384.267905273855,143936.090581,412354.483605,2791318.1781,0.183330675,0.183330675,0.183330675
"373",2000,"Super Absorbent Polymer (SAP)","Maize",7443,7881,0,170.392011256397,9,9,"D652","99","China",NA,NA,2007,123.765865,47.318286,0.247660044,0.247660044,0.247660044,0.185043174,0.185043174,0.185043174,0.691770457,0.691770457,0.691770457,15.785252624198,53.2902162167048,385.503026398199,108896.04876,367627.5649,2659428.858011,0.060569499,0.060569499,0.060569499
"374",2013,"integrated biochar solutions","Maize",15850,15850,2688.86593194975,2688.86593194975,4,4,"D921A","Abbas et al., 2020","China",NA,"Not sure about control-treatment columns",2020,73.07,31.44,0.046684029,0.046684029,0.046684029,0.006664966,0.006664966,0.006664966,0.236728897,0.236728897,0.236728897,48.1119753002761,123.680058713508,763.669758877239,113173.758502,290932.4967224,1796379.723074,0.716587074,0.716587074,0.716587074
"375",1985,"Liming","Upland Arable Land",1496.15384615385,2321.92307692308,1225.14024314958,1244.48228346014,26,26,"D973","Adeoye and Singh, 1984","Nigeria","Kano",NA,1984,8.85,11.96666667,0.101262661,0,0,0.022746055,0,0,0.909889053,0,0,6.52092983160574,NA,NA,58775.890122,0,0,-0.0111517139999999,1,1
"376",1985,"Liming","Upland Arable Land",1350,1757.14285714286,827.414880586145,818.567497065909,14,14,"D973","Adeoye and Singh, 1984","Nigeria","Kano",NA,1984,0.366666667,51.8,0.026705071,0,0,0.026342027,0,0,0.965970549,0,0,1.33462080614619,NA,NA,12869.61173,0,0,0.00732438000000002,1,1
"377",2007,"Green Manure","Rice",5982,6412,NA,NA,1,1,"D309","Ai  et al. (2014)","China","Anhui",NA,2014,115.4786022,30.47990321,0.385680437,0.385680437,0.385680437,0.383283627,0.383283627,0.383283627,0.580280479,0.580280479,0.580280479,20.4932240026856,65.2514941158057,293.292784862383,118140.0180343,376163.979401,1690783.982473,0.034039084,0.034039084,0.034039084
"378",2007,"Straw return","Rice",5982,6189,NA,NA,1,1,"D309","Ai  et al. (2014)","China","Anhui",NA,2014,118.3293252,30.93797407,0.051224064,0.051224064,0.051224064,0.050009767,0.050009767,0.050009767,0.820840633,0.820840633,0.820840633,12.9098699255975,46.8651332745311,356.428863981584,105286.956297,382210.4535031,2906869.7393,0.127935303,0.127935303,0.127935303
"379",2008,"Organic Fertilizer","Rice",9912,9873,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,119.61,32.01,0.050043602,0.050043602,0.050043602,0.046025702,0.046025702,0.046025702,0.517458944,0.517458944,0.517458944,8.75021804659428,47.2197918795866,624.81763928962,44998.1338058,242828.521754,3213134.52845,0.432497454,0.432497454,0.432497454
"380",2008,"Organic Fertilizer","Rice",8559,8667,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,119.63,32.02,0.037849547,0.037849547,0.037849547,0.033721554,0.033721554,0.033721554,0.602722747,0.602722747,0.602722747,20.7545214478083,70.4274309475605,566.689548857589,124317.259737,421852.42612,3394406.94948,0.359427706,0.359427706,0.359427706
"381",2008,"Organic Fertilizer","Rice",9081,8901,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,120.07,32.53,0.042522951,0.042522951,0.042522951,0.041986592,0.041986592,0.041986592,0.734318986,0.734318986,0.734318986,18.2298246975554,65.7049796853555,507.218944897723,133046.398534,479533.460026,3701826.81438,0.223158063,0.223158063,0.223158063
"382",2008,"Organic Fertilizer","Rice",8890.5,8713.5,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,120.06,32.54,0.068087257,0.068087257,0.068087257,0.067189218,0.067189218,0.067189218,0.734724352,0.734724352,0.734724352,8.33802474311099,60.440213438785,495.338604721538,60887.4778225,441357.787812,3617153.85104,0.197188391,0.197188391,0.197188391
"383",2008,"Secondary and Micronutrient Fertilizer","Rice",9912,10247,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,119.61,32.01,0.050043602,0.050043602,0.050043602,0.046025702,0.046025702,0.046025702,0.517458944,0.517458944,0.517458944,8.75021804659428,47.2197918795866,624.81763928962,44998.1338058,242828.521754,3213134.52845,0.432497454,0.432497454,0.432497454
"384",2008,"Secondary and Micronutrient Fertilizer","Rice",8559,8902,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,119.63,32.02,0.037849547,0.037849547,0.037849547,0.033721554,0.033721554,0.033721554,0.602722747,0.602722747,0.602722747,20.7545214478083,70.4274309475605,566.689548857589,124317.259737,421852.42612,3394406.94948,0.359427706,0.359427706,0.359427706
"385",2008,"Secondary and Micronutrient Fertilizer","Rice",9081,9183,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,120.07,32.53,0.042522951,0.042522951,0.042522951,0.041986592,0.041986592,0.041986592,0.734318986,0.734318986,0.734318986,18.2298246975554,65.7049796853555,507.218944897723,133046.398534,479533.460026,3701826.81438,0.223158063,0.223158063,0.223158063
"386",2008,"Secondary and Micronutrient Fertilizer","Rice",8891,9017,NA,NA,1,1,"D309","Ai  et al. (2015)","China","Jiangsu",NA,2015,120.06,32.54,0.068087257,0.068087257,0.068087257,0.067189218,0.067189218,0.067189218,0.734724352,0.734724352,0.734724352,8.33802474311099,60.440213438785,495.338604721538,60887.4778225,441357.787812,3617153.85104,0.197188391,0.197188391,0.197188391
"388",2006,"Substituting Mineral Fertilizers with Manure Nitrogen","Vegetables",139.8934,164.323416666667,39.1081708252892,33.8226436321165,5,12,"D669","Ai et al. (2013)","China","Beijing","Control and Treatment not paired",2013,115.4166667,39.5,0.967180389,0.967180389,0.967180389,0.474452491,0.474452491,0.474452491,0.031012484,0.031012484,0.031012484,0,37.1231128109482,765.338331639069,0,11460.0414905,236262.758447,0.00180712699999996,0.00180712699999996,0.00180712699999996
"389",2011,"Straw return","Maize",8814.5,9433,72.8319984622144,12.7279220613579,2,2,"D331","Akhtar et al. (2018)","China",NA,NA,2018,108.1166667,34.2,0.023852667,0.023852667,0.023852667,0.018982889,0.018982889,0.018982889,0.819860487,0.819860487,0.819860487,5.28954520679679,32.6831740535045,317.597539454221,43117.88753,266417.88053,2588905.93626,0.156286846,0.156286846,0.156286846
"390",2001,"Liming","Rice",6220,6793.33333333333,0,240.069434400411,3,3,"D973","Ali et al., 2008","South Korea","Jinju",NA,2008,119.05,26.01666667,0.991384737,0.991384737,0.991384737,0.991384737,0.991384737,0.991384737,0.007441637,0.007441637,0.007441637,0,0,262.620911131359,0,0,19398.484711,0.00117362600000004,0.00117362600000004,0.00117362600000004
"391",2002,"Liming","Rice",6260,6896.66666666667,142.407864951343,380.350715349224,6,6,"D973","Ali et al., 2009","South Korea","Jinju",NA,2009,115.1333333,28.36666667,0.359326493,0.359326493,0.359326493,0.359247093,0.359247093,0.359247093,0.603333121,0.603333121,0.603333121,6.5067388054362,38.0660949797697,265.066955501693,38984.383739,228068.66827,1588118.4444,0.037340386,0.037340386,0.037340386
"392",2006,"Liming","Rice",4320,5230,34.6410161513775,153.405779986718,4,4,"D973","Ali et al., 2013","Bangladesh","Mymensingh",NA,2013,90.83333333,25.25,0.99863166,0.99863166,0.99863166,0.988688736,0.988688736,0.988688736,0.001164205,0.001164205,0.001164205,0,76.7932200846571,427.047470565725,0,887.2929843,4934.24060325,0.00020413500000005,0.00020413500000005,0.00020413500000005
"393",2007,"Liming","Rice",4900,5245,0,91.9238815542512,2,2,"D973","Ali et al., 2014","Bangladesh","Mymensingh",NA,2014,115.1333333,28.36666667,0.347689227,0.347689227,0.347689227,0.347649527,0.347649527,0.347649527,0.607489786,0.607489786,0.607489786,7.18400921122319,42.3172100980122,284.332361978996,43338.710653,255285.49173,1715281.4818,0.044820987,0.044820987,0.044820987
"394",2007,"Liming","Rice",4900,5620,0,183.847763108502,2,2,"D973","Ali et al., 2014","Bangladesh","Mymensingh",NA,2014,133.0043833,46.523925,0.534290842,0.534290842,0.534290842,0.532332964,0.532332964,0.532332964,0.413982113,0.413982113,0.413982113,12.0414713121293,53.131142725021,207.296542350979,49703.5172287,219309.135849,855656.8377,0.051727045,0.051727045,0.051727045
"395",2002,"Topsoil removal experiment","Wheat",1987.5,1926.66666666667,722.736277816969,717.930527575087,12,12,"D352","Allen et al. (2009)",NA,NA,NA,2009,104.25,47.76666667,0.997334319,0.997334319,0.997334319,0.677074776,0.677074776,0.677074776,0.001223549,0.001223549,0.001223549,193.377508327623,210.333180228054,404.374794266949,2359.764188,2566.672363,4934.540559,0.00144213199999998,0.00144213199999998,0.00144213199999998
"396",2013,"integrated biochar solutions","Rice",5245,5245,1045.00398723322,1045.00398723322,4,4,"D921A","Amer et al., 2020","China",NA,"Not sure about control-treatment columns",2020,115.6,28.45,0.240372904,0.240372904,0.240372904,0.240309404,0.240309404,0.240309404,0.711945701,0.711945701,0.711945701,6.76656192444305,37.351774716338,283.147642375174,47839.780988,264078.08602,2001861.7061,0.047681395,0.047681395,0.047681395
"397",2014,"Straw return","Rice",9260.74,9502.53,2024.12144541774,2026.4831820669,2,2,"D331","Analysis of economic and environmental benefits of rice with the application of rapeseed straw and chemical Fertilizer",NA,NA,NA,2021,117.6936111,31.66027778,0.474561447,0.474561447,0.474561447,0.473885261,0.473885261,0.473885261,0.455115699,0.455115699,0.455115699,14.6899544067047,42.764938063537,364.352303058182,66436.46275,193407.7626114,1647811.66366,0.070322854,0.070322854,0.070322854
"398",2013,"Straw return","Maize",5956.878,6412.504,1051.85255992463,1312.56583763635,5,5,"D331","Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize",NA,NA,NA,2020,120.3561694,36.29942778,0.056545344,0.056545344,0.056545344,0.0559559,0.0559559,0.0559559,0.214023805,0.214023805,0.214023805,24.9818462726615,112.467273637893,1168.16786956027,53183.8509735,239431.571841,2486912.50473,0.729430851,0.729430851,0.729430851
"399",2013,"Straw return","Wheat",4804.906,5099.386,820.049407737119,985.483505356635,5,5,"D331","Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize",NA,NA,NA,2020,120.3561694,36.29942778,0.056545344,0.056545344,0.056545344,0.0559559,0.0559559,0.0559559,0.214023805,0.214023805,0.214023805,24.9818462726615,112.467273637893,1168.16786956027,53183.8509735,239431.571841,2486912.50473,0.729430851,0.729430851,0.729430851
"400",2013,"Straw return","Rice",7881.15333333333,9579.61166666667,701.644640902121,698.697645349307,6,6,"D331","Analysis of yield and economic benefit of straw incorporation under rice-wheat double cropping system",NA,NA,NA,2020,120.6333333,31.55,0.178430291,0.178430291,0.178430291,0.178137964,0.178137964,0.178137964,0.505178853,0.505178853,0.505178853,29.3603548260925,115.999847519028,864.119437084754,147388.696204,582318.108448,4337871.18551,0.316390856,0.316390856,0.316390856
"401",2004,"Straw return","Rice",7362,7354,394.565583902094,418.607214462436,2,2,"D331","Annual CH4 and N2O emissions from double rice cropping systems under various fertilizer regimes in Hunan Province, China","China",NA,NA,2011,113.2044444,28.13861111,0.31886292,0.31886292,0.31886292,0.31884702,0.31884702,0.31884702,0.614435663,0.614435663,0.614435663,17.9314911467713,66.0094617492769,457.638733708036,109405.79949,402744.97405,2792201.2246,0.066701417,0.066701417,0.066701417
"402",2004,"Liming","Upland Arable Land",4020,5560,NA,NA,1,1,"D973","Ayalew, 2011","Ethiopia","Areka",NA,2011,8.833333333,11.96666667,0.054773106,0.054773106,0.054773106,0.017652265,0.017652265,0.017652265,0.932366508,0.932366508,0.932366508,2.65138960055316,7.83196354779097,93.3976711659199,24488.7425727,72337.5165689,862638.793482,0.0128603860000001,0.0128603860000001,0.0128603860000001
"403",2004,"Liming","Upland Arable Land",3420,4352.85714285714,369.052841744919,890.687268082243,7,7,"D973","Ayalew, 2011","Ethiopia","Areka",NA,2011,8.85,11.96666667,0.061084396,0.061084396,0.061084396,0.023798475,0.023798475,0.023798475,0.924524229,0.924524229,0.924524229,5.8711787922056,17.4326075579111,93.015464688732,53770.5961425,159654.7701718,851872.709689,0.014391375,0.014391375,0.014391375
"404",2004,"Liming","Upland Arable Land",2820,2420,NA,NA,1,1,"D973","Ayalew, 2011","Ethiopia","Areka",NA,2011,49,15.81666667,0.019744043,0.019744043,0.019744043,0.019596346,0.019596346,0.019596346,0.041420533,0.041420533,0.041420533,109.891344272694,270.889928350951,944.82543302194,45109.13723,111197.2106,387840.0105,0.938835424,0.938835424,0.938835424
"405",2004,"Liming","Upland Arable Land",3580,4074,434.281015012169,241.516045015647,5,5,"D973","Ayalew, 2011","Ethiopia","Areka",NA,2011,49.83333333,15.81666667,0.000286634,0.000286634,0.000286634,0.000269234,0.000269234,0.000269234,0.000173757,0.000173757,0.000173757,0,0,92.4916158643172,0,0,159.2663523,0.999539609,0.999539609,0.999539609
"406",2004,"Liming","Upland Arable Land",3674,4098,738.815869407858,885.786530591755,10,10,"D973","Ayalew, 2011","Ethiopia","Areka",NA,2011,40.33333333,9.133333333,0.632791616,0.632791616,0.632791616,0.031989474,0.031989474,0.031989474,0.33340819,0.33340819,0.33340819,13.975939498378,54.421996306898,389.7633651037,46148.159795,179699.903697,1286987.687456,0.033800194,0.033800194,0.033800194
"407",2000,"Straw addition","Maize",13800,13675,0,2765.71268693382,4,4,"D921B","Bahrani et al., 2007",NA,NA,"Not sure about control-treatment columns",2007,29.833,52.77,0.439921751,0.439921751,0.439921751,0.439049214,0.439049214,0.439049214,0.551269905,0.551269905,0.551269905,6.7287250918482,14.8703634167781,160.007748209101,37037.8138637,81852.913412,880751.8681508,0.00880834399999997,0.00880834399999997,0.00880834399999997
"408",2012,"Substituting Mineral Fertilizers with Manure Nitrogen","Greenhouse_vegetable",NA,162.356666666667,NA,80.1430155825613,0,6,"D669","Bai (2019)","China","Henan","Control and Treatment not paired",2019,112.7,34.26666667,0.059780236,0.059780236,0.059780236,0.003992208,0.003992208,0.003992208,0.8312179,0.8312179,0.8312179,4.39009315612143,23.9102223628995,236.723854561668,36281.459207,197603.496427,1956379.1854,0.109001864,0.109001864,0.109001864
"409",2008,"Straw return","Maize",7353.48333333333,8336.65,1306.05205013685,1544.93649157498,6,6,"D331","Bai et al. (2015)","China",NA,NA,2015,116.5878444,39.59639722,0.006320144,0.006320144,0.006320144,0.000630136,0.000630136,0.000630136,0.826111112,0.826111112,0.826111112,4.17425537222942,31.7474675287366,274.223071253272,34327.312474,261077.75901,2255094.6732,0.167568744,0.167568744,0.167568744
"410",2008,"Straw return","Maize",10302,10693.3333333333,254.363912534778,206.032359917886,3,3,"D331","Bai et al. (2015)",NA,NA,NA,2015,124.7469167,43.60644444,0.006790776,0.006790776,0.006790776,0.005832667,0.005832667,0.005832667,0.93019751,0.93019751,0.93019751,6.48677997437684,20.3128924463253,184.640401587349,60120.8069429,188264.052433,1711285.10317,0.0630117139999999,0.0630117139999999,0.0630117139999999
"411",2008,"Straw return","Wheat",2834.68333333333,3468.08333333333,1147.13568755691,1251.36113319324,6,6,"D331","Bai et al. (2015)","China",NA,NA,2015,116.5878444,39.59639722,0.006320144,0.006320144,0.006320144,0.000630136,0.000630136,0.000630136,0.826111112,0.826111112,0.826111112,4.17425537222942,31.7474675287366,274.223071253272,34327.312474,261077.75901,2255094.6732,0.167568744,0.167568744,0.167568744
"412",2014,"Straw return","Maize",17660,17370,2687.00576850888,1640.48773235279,2,2,"D331","Bai et al. (2021)",NA,NA,NA,2021,107.88,35.28,0.251991043,0.251991043,0.251991043,0.073633656,0.073633656,0.073633656,0.720510855,0.720510855,0.720510855,10.2295084367498,51.2982696852391,423.336200466105,73297.5122127,367567.569057,3033331.51496,0.027498102,0.027498102,0.027498102
"413",2015,"Straw return","Maize",8433.35,9294.3,186.322636842655,538.249681839199,2,2,"D331","Bai et al. (2022)","China",NA,NA,2022,108.0833333,34.3,0.002297591,0.002297591,0.002297591,0.00021796,0.00021796,0.00021796,0.677187254,0.677187254,0.677187254,15.8063510016704,65.2585677093101,459.172665329774,106423.4047791,439382.813016,3091587.578988,0.320515155,0.320515155,0.320515155
"417",2007,"Organic Fertilizer","Rice",6285,6945,NA,NA,1,1,"D309","Bao  et al. (2014)","China","Anhui",NA,2014,117.61,30.59,0.830254148,0.830254148,0.830254148,0.827455354,0.827455354,0.827455354,0.15648731,0.15648731,0.15648731,1.97887217065809,13.9443570222671,360.6635796555,3076.5469015,21679.251963,560722.63531,0.013258542,0.013258542,0.013258542
"418",2008,"Slow Release Fertilizer","Rice",9065,9092,NA,NA,1,1,"D309","Bao  et al. (2015)","China","Anhui",NA,2015,117.6321814,30.76222058,0.305658457,0.305658457,0.305658457,0.304324836,0.304324836,0.304324836,0.625816002,0.625816002,0.625816002,18.1701293120778,44.6100710163519,342.795607291152,112974.403753,277367.105533,2131362.34078,0.0685255410000001,0.0685255410000001,0.0685255410000001
"419",2005,"Straw return","Maize",8134.9,8014.8,NA,NA,1,1,"D331","Bao et al. (2012)",NA,NA,NA,2012,107.7951,35.2067,0.188275945,0.188275945,0.188275945,0.064570131,0.064570131,0.064570131,0.741189477,0.741189477,0.741189477,14.4275503732879,63.1313192831016,425.800613524428,106342.5737424,465328.264509,3138490.73278,0.0705345780000001,0.0705345780000001,0.0705345780000001
"420",2014,"Straw return","Maize",14220.6,14656.95,NA,NA,1,1,"D331","Bao et al. (2021)",NA,NA,NA,2021,121,44,0.500502629,0.500502629,0.500502629,0.076318264,0.076318264,0.076318264,0.467681073,0.467681073,0.467681073,3.14530523029892,32.043548815507,442.641963721013,14658.053595,149332.424525,2062842.60272,0.031816298,0.031816298,0.031816298
"422",2006,"Liming","Upland Arable Land",1617.5,1792.5,354.530205577278,400.697308867097,4,4,"D973","Barton et al., 2013","Australia","Wogan Hills",NA,2013,117.2,-31.483333,0.003395711,0.003395711,0.003395711,0.003395711,0.003395711,0.003395711,0.995915047,0.995915047,0.995915047,0.642231194490243,1.70633953213937,11.6558888053148,6355.7065833,16886.4320058,115350.06373048,0.000689241999999979,0.000689241999999979,0.000689241999999979
"423",2001,"Liming","Upland Arable Land",898.75,1115,75.2970308653858,113.389341902768,8,8,"D973","Basu et al., 2008","India","Kharagpur",NA,2008,50.08333333,25.16666667,1.63e-05,1.63e-05,1.63e-05,1.63e-05,1.63e-05,1.63e-05,0,0,0,NA,NA,NA,0,0,0,0.9999837,0.9999837,0.9999837
