No.,DatasetID,Source,Country,Site/Region,Latitude,Longitude,Crop type,yield_control,yield_treatm,yield_measure,Treatment,QualityOfDataPoint,Coordinate_format
793,D331,Huifang et al. (2014),,,36.17194444,117.1508333,Maize,6402.61,7034.03,kg/ha,Straw return,,Degr-Min-Sec
794,D331,Huifang et al. (2014),,,36.17194444,117.1508333,Maize,6755.38,7117.23,kg/ha,Straw return,,Degr-Min-Sec
795,D331,Bao et al. (2012),,,35.2067,107.7951,Maize,8134.9,8014.8,kg/ha,Straw return,,Decimal
796,D331,Fu et al. (2005),,,34.51523,112.17907,Maize,8070,8830.5,kg/ha,Straw return,,Decimal
797,D331,Fu et al. (2005),,,34.51523,112.17907,Maize,8115,9115.5,kg/ha,Straw return,,Decimal
798,D331,Fu et al. (2005),,,34.51523,112.17907,Maize,8553,9352.5,kg/ha,Straw return,,Decimal
799,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Maize,9376,10292,kg/ha,Straw return,,Degr-Min-Sec
800,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Maize,7310,8348,kg/ha,Straw return,,Degr-Min-Sec
801,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Maize,8728,9273,kg/ha,Straw return,,Degr-Min-Sec
802,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Wheat,6937,7419,kg/ha,Straw return,,Degr-Min-Sec
803,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Wheat,6028,6660,kg/ha,Straw return,,Degr-Min-Sec
804,D331,Effects of fertilizer on crop yield and soil microbiological properties based on the returning straw under wheat-maize cropping system,,,32.91666667,115.1,Wheat,4572,5673,kg/ha,Straw return,,Degr-Min-Sec
805,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,6500,5900,kg/ha,Straw return,,Degr-Min-Sec
806,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,6500,7900,kg/ha,Straw return,,Degr-Min-Sec
807,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,6100,6500,kg/ha,Straw return,,Degr-Min-Sec
808,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,7300,7300,kg/ha,Straw return,,Degr-Min-Sec
809,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,5900,7000,kg/ha,Straw return,,Degr-Min-Sec
810,D331,Huang et al. (2017),,,39.8,116.4666667,Maize,7000,7100,kg/ha,Straw return,,Degr-Min-Sec
811,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,5400,5400,kg/ha,Straw return,,Degr-Min-Sec
812,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,5500,5700,kg/ha,Straw return,,Degr-Min-Sec
813,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,4300,4700,kg/ha,Straw return,,Degr-Min-Sec
814,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,4500,4600,kg/ha,Straw return,,Degr-Min-Sec
815,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,4500,4700,kg/ha,Straw return,,Degr-Min-Sec
816,D331,Huang et al. (2017),,,39.8,116.4666667,Wheat,4700,4500,kg/ha,Straw return,,Degr-Min-Sec
817,D331,Zhou et al. (2014),,,31.26666667,105.4666667,Maize,6800,7500,kg/ha,Straw return,,Degr-Min-Sec
818,D331,Zhou et al. (2014),,,31.26666667,105.4666667,Wheat,3700,3600,kg/ha,Straw return,,Degr-Min-Sec
819,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,7257,7588,kg/ha,Straw return,,Degr-Min-Sec
820,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,6859,7549,kg/ha,Straw return,,Degr-Min-Sec
821,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,8298,8439,kg/ha,Straw return,,Degr-Min-Sec
822,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,8312,8586,kg/ha,Straw return,,Degr-Min-Sec
823,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,6527,6223,kg/ha,Straw return,,Degr-Min-Sec
824,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,6660,6579,kg/ha,Straw return,,Degr-Min-Sec
825,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,6265,5755,kg/ha,Straw return,,Degr-Min-Sec
826,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,6445,5993,kg/ha,Straw return,,Degr-Min-Sec
827,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,7688,8625,kg/ha,Straw return,,Degr-Min-Sec
828,D331,Huang et al. (2015),China,,36.93333333,116.6,Maize,8027,8604,kg/ha,Straw return,,Degr-Min-Sec
829,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,4144,3801,kg/ha,Straw return,,Degr-Min-Sec
830,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,3943,3777,kg/ha,Straw return,,Degr-Min-Sec
831,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,5865,5810,kg/ha,Straw return,,Degr-Min-Sec
832,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,5583,5478,kg/ha,Straw return,,Degr-Min-Sec
833,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,5407,5060,kg/ha,Straw return,,Degr-Min-Sec
834,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,4745,4855,kg/ha,Straw return,,Degr-Min-Sec
835,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,6580,6440,kg/ha,Straw return,,Degr-Min-Sec
836,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,5644,5131,kg/ha,Straw return,,Degr-Min-Sec
837,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,6773,6582,kg/ha,Straw return,,Degr-Min-Sec
838,D331,Huang et al. (2015),China,,36.93333333,116.6,Wheat,6445,6019,kg/ha,Straw return,,Degr-Min-Sec
839,D331,Xu et al. (2020),,,34.28333333,108,Maize,7061.5,8191.59,kg/ha,Straw return,,Degr-Min-Sec
840,D331,Xu et al. (2020),,,34.28333333,108,Maize,10816.9,11092.5,kg/ha,Straw return,,Degr-Min-Sec
841,D331,Xu et al. (2020),,,34.28333333,108,Wheat,4603.45,6744.25,kg/ha,Straw return,,Degr-Min-Sec
842,D331,Xu et al. (2020),,,34.28333333,108,Wheat,5573.83,5315.67,kg/ha,Straw return,,Degr-Min-Sec
843,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,9249.88,9884.56,kg/ha,Straw return,,Degr-Min-Sec
844,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7795.95,7795.95,kg/ha,Straw return,,Degr-Min-Sec
845,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7827.8,6945.45,kg/ha,Straw return,,Degr-Min-Sec
846,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7968.01,7968.05,kg/ha,Straw return,,Degr-Min-Sec
847,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7891.5,8386.82,kg/ha,Straw return,,Degr-Min-Sec
848,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7010.04,7180.32,kg/ha,Straw return,,Degr-Min-Sec
849,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7769.45,8140.96,kg/ha,Straw return,,Degr-Min-Sec
850,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7909.66,8343.09,kg/ha,Straw return,,Degr-Min-Sec
851,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7848.63,7446.15,kg/ha,Straw return,,Degr-Min-Sec
852,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7741.16,8375.86,kg/ha,Straw return,,Degr-Min-Sec
853,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7850.43,8717.31,kg/ha,Straw return,,Degr-Min-Sec
854,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7650.09,8145.44,kg/ha,Straw return,,Degr-Min-Sec
855,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,9585.96,10855.3,kg/ha,Straw return,,Degr-Min-Sec
856,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,7822.15,8843.82,kg/ha,Straw return,,Degr-Min-Sec
857,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,8581.55,10330.8,kg/ha,Straw return,,Degr-Min-Sec
858,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,9124.24,9728,kg/ha,Straw return,,Degr-Min-Sec
859,D331,Yan et al. (2022),,,47.45,126.9166667,Maize,8103.46,9806.27,kg/ha,Straw return,,Degr-Min-Sec
860,D331,Effects of different straw returning modes on maize growth and yield in cold area,,,43.44,128.39,Maize,10174.6,10083.07,kg/ha,Straw return,,Decimal
861,D331,Effects of different straw returning modes on maize growth and yield in cold area,,,43.44,128.39,Maize,10174.6,10290.33,kg/ha,Straw return,,Decimal
862,D331,Xie et al. (2022),China,,27.38333333,105.15,Maize,8603.67,10444,kg/ha,Straw return,,Degr-Min-Sec
863,D331,"Effects of two Ways of cornstalk returning on soil properties, growth and quality of sweet corn",,,22.7325,113.4944444,Maize,11765.9,11492.5,kg/ha,Straw return,,Degr-Min-Sec
864,D331,"Effects of two Ways of cornstalk returning on soil properties, growth and quality of sweet corn",,,22.7325,113.4944444,Maize,15680.1,15021.4,kg/ha,Straw return,,Degr-Min-Sec
865,D331,Wang et al. (2021),,,34.33333333,108.4,Maize,8844.47,9509.41,kg/ha,Straw return,,Degr-Min-Sec
866,D331,Wang et al. (2021),,,34.33333333,108.4,Maize,8708.16,9486.54,kg/ha,Straw return,,Degr-Min-Sec
867,D331,Wang et al. (2021),,,42.3,123.83ï,Maize,6346.4,6546,kg/ha,Straw return,,Decimal
868,D331,Wang et al. (2021),,,42.3,123.83ï,Maize,5718,5909,kg/ha,Straw return,,Decimal
869,D331,Mei et al. (2017),,,41.98333333,123,Maize,11622.5,10883,kg/ha,Straw return,,Degr-Min-Sec
870,D331,Mei et al. (2017),,,41.98333333,123,Maize,10059.3,8506.74,kg/ha,Straw return,,Degr-Min-Sec
871,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,12432,12707,kg/ha,Straw return,,Degr-Min-Sec
872,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,11194,10472,kg/ha,Straw return,,Degr-Min-Sec
873,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,9715,10599,kg/ha,Straw return,,Degr-Min-Sec
874,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,6753,8351,kg/ha,Straw return,,Degr-Min-Sec
875,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,4948,6205,kg/ha,Straw return,,Degr-Min-Sec
876,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,8088,8858,kg/ha,Straw return,,Degr-Min-Sec
877,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,9430,9403,kg/ha,Straw return,,Degr-Min-Sec
878,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Maize,8909,8986,kg/ha,Straw return,,Degr-Min-Sec
879,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,1333,1500,kg/ha,Straw return,,Degr-Min-Sec
880,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,6358,7926,kg/ha,Straw return,,Degr-Min-Sec
881,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,9482,9939,kg/ha,Straw return,,Degr-Min-Sec
882,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,9803,9556,kg/ha,Straw return,,Degr-Min-Sec
883,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,1333,1247,kg/ha,Straw return,,Degr-Min-Sec
884,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,4889,4531,kg/ha,Straw return,,Degr-Min-Sec
885,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,8383,9223,kg/ha,Straw return,,Degr-Min-Sec
886,D331,"Effects of long-Term located fertilization on soil organic matter, nitrogen forms and crop yields",,,37.88333333,115.7,Wheat,9507,8766,kg/ha,Straw return,,Degr-Min-Sec
887,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Maize,7059.38,7593.75,kg/ha,Straw return,,Degr-Min-Sec
888,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Maize,6440.63,7171.88,kg/ha,Straw return,,Degr-Min-Sec
889,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Maize,6525,7171.88,kg/ha,Straw return,,Degr-Min-Sec
890,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Maize,5287.5,5653.13,kg/ha,Straw return,,Degr-Min-Sec
891,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Maize,4471.88,4471.88,kg/ha,Straw return,,Degr-Min-Sec
892,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Wheat,3803.68,3533.74,kg/ha,Straw return,,Degr-Min-Sec
893,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Wheat,5079.75,5300.61,kg/ha,Straw return,,Degr-Min-Sec
894,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Wheat,5619.63,6110.43,kg/ha,Straw return,,Degr-Min-Sec
895,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Wheat,5447.85,5668.71,kg/ha,Straw return,,Degr-Min-Sec
896,D331,Analysis of nitrogen use characteristics under annual straw returning mode of wheat and maize,,,36.29942778,120.3561694,Wheat,4073.62,4883.44,kg/ha,Straw return,,Degr-Min-Sec
897,D331,Bai et al. (2022),China,,34.3,108.0833333,Maize,8301.6,8913.7,kg/ha,Straw return,,Degr-Min-Sec
898,D331,Bai et al. (2022),China,,34.3,108.0833333,Maize,8565.1,9674.9,kg/ha,Straw return,,Degr-Min-Sec
899,D331,Xu et al. (2020),,,34.28333333,108.0666667,Maize,8300,8910,kg/ha,Straw return,,Degr-Min-Sec
900,D331,Xu et al. (2020),,,34.28333333,108.0666667,Maize,7830,8450,kg/ha,Straw return,,Degr-Min-Sec
901,D331,Xu et al. (2020),,,34.28333333,108.0666667,Wheat,5230,5970,kg/ha,Straw return,,Degr-Min-Sec
902,D331,Xu et al. (2020),,,34.28333333,108.0666667,Wheat,4520,5340,kg/ha,Straw return,,Degr-Min-Sec
903,D331,Ma et al. (2020),China,,41.62,123.46,Maize,11764.87,12001.54,kg/ha,Straw return,,Decimal
904,D331,Ma et al. (2020),China,,41.62,123.46,Maize,11764.87,14488.59,kg/ha,Straw return,,Decimal
905,D331,Ma et al. (2020),China,,41.62,123.46,Maize,11764.87,12732.73,kg/ha,Straw return,,Decimal
906,D331,Effects of straw returning amount on nitrogen leaching and yield of spring maize in cinnamon soil of semi-arid region,,,41.15416667,119.6569444,Maize,12777.76,13633.78,kg/ha,Straw return,,Degr-Min-Sec
907,D331,Bao et al. (2021),,,44,121,Maize,14220.6,14656.95,kg/ha,Straw return,,Degr-Min-Sec
908,D331,Yuan et al. (2021),,,43.31666667,124.2333333,Maize,12651.2,13209.3,kg/ha,Straw return,,Degr-Min-Sec
909,D331,Hu et al. (2019),,,35.2,107.6666667,Maize,7569,7004,kg/ha,Straw return,,Degr-Min-Sec
910,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,7133,7521,kg/ha,Straw return,,Decimal
911,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,6696,6907,kg/ha,Straw return,,Decimal
912,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,6780,7587,kg/ha,Straw return,,Decimal
913,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,7168,8188,kg/ha,Straw return,,Decimal
914,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,7239,8382,kg/ha,Straw return,,Decimal
915,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Maize,7232,7961,kg/ha,Straw return,,Decimal
916,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,5658,5785,kg/ha,Straw return,,Decimal
917,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,5396,5521,kg/ha,Straw return,,Decimal
918,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,6920,7608,kg/ha,Straw return,,Decimal
919,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,6370,7461,kg/ha,Straw return,,Decimal
920,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,5957,6521,kg/ha,Straw return,,Decimal
921,D331,Effects of reducing nitrogen application and replacing part of nitrogen fertilizer by crop residue on nitrogen leaching in winter wheat-summer corn system,,,37.8,114.7,Wheat,5783,6489,kg/ha,Straw return,,Decimal
922,D331,Effect of different fertilization management on nitrogen loss in black soils in Northeast China,China,,43.8,125.4,Maize,8987,9281,kg/ha,Straw return,,Degr-Min-Sec
923,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,5973,6181,kg/ha,Straw return,,Degr-Min-Sec
924,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,8803,9515,kg/ha,Straw return,,Degr-Min-Sec
925,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,9786,10597,kg/ha,Straw return,,Degr-Min-Sec
926,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,9824,10483,kg/ha,Straw return,,Degr-Min-Sec
927,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,7645,8155,kg/ha,Straw return,,Degr-Min-Sec
928,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,9523,10566,kg/ha,Straw return,,Degr-Min-Sec
929,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,10315,11383,kg/ha,Straw return,,Degr-Min-Sec
930,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,10538,11327,kg/ha,Straw return,,Degr-Min-Sec
931,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,6857,7138,kg/ha,Straw return,,Degr-Min-Sec
932,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,8531,9118,kg/ha,Straw return,,Degr-Min-Sec
933,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,9210,9926,kg/ha,Straw return,,Degr-Min-Sec
934,D331,Meng et al. (2021),China,,34.5,108.1666667,Maize,9443,9783,kg/ha,Straw return,,Degr-Min-Sec
935,D331,Luo et al. (2021),China,,34.33333333,108.4,Maize,5128.3,7179.53,kg/ha,Straw return,,Degr-Min-Sec
936,D331,Luo et al. (2021),China,,34.33333333,108.4,Maize,7179.5,8547,kg/ha,Straw return,,Degr-Min-Sec
937,D331,Luo et al. (2021),China,,34.33333333,108.4,Wheat,4800,6400,kg/ha,Straw return,,Degr-Min-Sec
938,D331,Luo et al. (2021),China,,34.33333333,108.4,Wheat,8000,7600,kg/ha,Straw return,,Degr-Min-Sec
939,D331,Luo et al. (2021),China,,34.33333333,108.4,Maize,5470.09,7521.37,kg/ha,Straw return,,Degr-Min-Sec
