Column1,ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference,longitude_new,latitude_new,country_new,falls_on_land,crop_type_grouped_small,crop_type_grouped_big
412,D331,414,110,1,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Maize,Straw return,6939,7285.8,693.9,728.58,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
413,D331,415,110,2,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Maize,Straw return,5630.7,5830.7,563.07,583.07,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
414,D331,416,110,3,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Maize,Straw return,5764,6137.7,576.4,613.77,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
415,D331,417,110,4,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Wheat,Straw return,3824.4,4048.4,382.44,404.84,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
416,D331,418,110,5,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Wheat,Straw return,4071.5,4360.5,407.15,436.05,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
417,D331,419,110,6,,Effect of straw returned to soil and application of potassium fertilizer on crops yield and soil potassium in the low fertility of efluvo-aquic soil in North China,2012,,116.713873,39.529244,,China,3,3,Wheat,Straw return,3794.4,4035.1,379.44,403.51,kg/ha,,,,,NA,NA,,116.713873,39.529244,China,TRUE,Grains,Grains
787,D331,831,237,1,,Effect of straw returning amount on soil fertility and wheat yield,2022,,109°39′24″,30°46′16″,,China,3,3,Wheat,Straw return,4635,3975,463.5,397.5,kg/ha,,,,,NA,NA,,109.6566667,30.77111111,China,TRUE,Grains,Grains
817,D331,871,252,1,,Effect of straw returning combined with NPK fertilization on crop componentsyield and economic benefits under rice-rape rotation,2020,,106°54′56″,33°09′38″,,China,3,3,Rice,Straw return,7663.68,7852.38,766.368,766.368,kg/ha,,,,,NA,NA,,106.9155556,33.16055556,China,TRUE,Grains,Grains
818,D331,872,252,2,,Effect of straw returning combined with NPK fertilization on crop componentsyield and economic benefits under rice-rape rotation,2020,,106°54′56″,33°09′38″,,China,3,3,Rice,Straw return,9624.6,9683.7,962.46,962.46,kg/ha,,,,,NA,NA,,106.9155556,33.16055556,China,TRUE,Grains,Grains
77,D331,77,20,1,,Effect of straw returning on soil available nutrients and microbe biomass under different tillage methods,2016,,122°22′,43°36′,,China,3,3,Maize,Straw return,11010,11920,1101,1192,kg/ha,,,,,NA,NA,,122.3666667,43.6,China,TRUE,Grains,Grains
78,D331,78,20,2,,Effect of straw returning on soil available nutrients and microbe biomass under different tillage methods,2016,,122°22′,43°36′,,China,3,3,Maize,Straw return,11500,12900,1150,1290,kg/ha,,,,,NA,NA,,122.3666667,43.6,China,TRUE,Grains,Grains
360,D331,362,94,1,,Effect of straw returning on soil physicochemical properties and crop yield and nutrient,2014,,104.741722,31.46402,,China,3,3,Maize,Straw return,5887.5,6207,236.85,186.09,kg/ha,,,,,NA,NA,,104.741722,31.46402,China,TRUE,Grains,Grains
361,D331,363,94,2,,Effect of straw returning on soil physicochemical properties and crop yield and nutrient,2014,,104.741722,31.46402,,China,3,3,Maize,Straw return,5271,5530.5,287.595,202.995,kg/ha,,,,,NA,NA,,104.741722,31.46402,China,TRUE,Grains,Grains
362,D331,364,94,3,,Effect of straw returning on soil physicochemical properties and crop yield and nutrient,2014,,104.741722,31.46402,,China,3,3,Wheat,Straw return,7929,8359.5,792.9,835.95,kg/ha,,,,,NA,NA,,104.741722,31.46402,China,TRUE,Grains,Grains
363,D331,365,94,4,,Effect of straw returning on soil physicochemical properties and crop yield and nutrient,2014,,104.741722,31.46402,,China,3,3,Wheat,Straw return,8548.5,8809.5,854.85,880.95,kg/ha,,,,,NA,NA,,104.741722,31.46402,China,TRUE,Grains,Grains
335,D331,337,82,1,,Effect of the straw returned to field on the ling-term improvement of Shajiang black soil,2001,,115.595644,32.658297,,China,3,3,Maize,Straw return,6030,5970,603,597,kg/ha,,,,,NA,NA,,115.595644,32.658297,China,TRUE,Grains,Grains
336,D331,338,82,2,,Effect of the straw returned to field on the ling-term improvement of Shajiang black soil,2001,,115.595644,32.658297,,China,3,3,Wheat,Straw return,5975,6900,597.5,690,kg/ha,,,,,NA,NA,,115.595644,32.658297,China,TRUE,Grains,Grains
1131,D331,1231,367,1,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,7000,6652.17,478.26,173.92,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1132,D331,1232,367,2,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,7173.91,6521.74,86.96,434.78,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1133,D331,1233,367,3,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,4608.7,5086.96,304.34,304.34,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1134,D331,1234,367,4,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,6695.65,6739.13,565.22,130.44,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1135,D331,1235,367,5,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,6956.52,7260.87,304.35,86.96,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1136,D331,1236,367,6,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,6217.39,6739.13,304.35,391.3,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1137,D331,1237,367,7,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,5043.48,5130.43,43.48,173.92,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
1138,D331,1238,367,8,,Effect of tillage and rice residue return on CH4 and N2O emission from double rice field,2014,,113°11′,28°8′,,China,3,3,Rice,Straw return,6956.52,6956.52,173.91,217.39,kg/ha,,,,,NA,NA,,113.1833333,28.13333333,China,TRUE,Grains,Grains
676,D331,679,179,1,,Effect of tillage practice on carbon footprint of rainfed winter wheat,2017,,111°30′,36°04′,,China,3,3,Wheat,Straw return,1737.93,1806.9,55.17,41.38,kg/ha,,,,,NA,NA,,111.5,36.06666667,China,TRUE,Grains,Grains
677,D331,680,179,2,,Effect of tillage practice on carbon footprint of rainfed winter wheat,2017,,111°30′,36°04′,,China,3,3,Wheat,Straw return,4565.52,4717.24,68.96,68.97,kg/ha,,,,,NA,NA,,111.5,36.06666667,China,TRUE,Grains,Grains
408,D331,410,109,1,,Effect of tillage practices on the growthwater and nitrogen use of summer maize,NA,,108°4′2″,34°17′38″,,China,3,3,Maize,Straw return,5363,5840,536.3,584,kg/ha,,,,,NA,NA,,108.0672222,34.29388889,China,TRUE,Grains,Grains
409,D331,411,109,2,,Effect of tillage practices on the growthwater and nitrogen use of summer maize,NA,,108°4′2″,34°17′38″,,China,3,3,Maize,Straw return,4714,5030,471.4,503,kg/ha,,,,,NA,NA,,108.0672222,34.29388889,China,TRUE,Grains,Grains
410,D331,412,109,3,,Effect of tillage practices on the growthwater and nitrogen use of summer maize,NA,,108°4′2″,34°17′38″,,China,3,3,Maize,Straw return,7881,8677,788.1,867.7,kg/ha,,,,,NA,NA,,108.0672222,34.29388889,China,TRUE,Grains,Grains
411,D331,413,109,4,,Effect of tillage practices on the growthwater and nitrogen use of summer maize,NA,,108°4′2″,34°17′38″,,China,3,3,Maize,Straw return,6048,7620,604.8,762,kg/ha,,,,,NA,NA,,108.0672222,34.29388889,China,TRUE,Grains,Grains
635,D331,637,167,1,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4500,4640.63,730.69616,730.67884,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
636,D331,638,167,2,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6490,7850,1922.52,467.64,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
637,D331,639,167,3,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4658.82,4800,366.78564,244.52376,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
638,D331,640,167,4,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6520,5940,1454.88,1264.36,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
639,D331,641,167,5,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4289.06,4710.94,1096.04424,730.67884,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
640,D331,642,167,6,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,7290,7300,623.52,450.32,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
641,D331,643,167,7,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4517.65,4470.6,489.0302,489.0302,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
642,D331,644,167,8,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,7031.25,7101.56,365.34808,243.57116,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
643,D331,645,167,9,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,3937.5,4640.63,243.57116,1096.02692,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
644,D331,646,167,10,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6080,6460,536.92,623.52,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
645,D331,647,167,11,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,2541.18,2682.35,244.50644,733.55396,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
646,D331,648,167,12,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,5906.25,7031.25,730.69616,487.125,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
647,D331,649,167,13,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,3445.31,3515.63,121.79424,608.90192,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
648,D331,650,167,14,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,2179.69,1968.75,852.47308,733.81376,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
649,D331,651,167,15,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,3940,4480,606.2,1021.88,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
650,D331,652,167,16,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,2390.63,2531.25,608.90192,730.69616,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
651,D331,653,167,17,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,4808.08,5020.2,612.33,489.86,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
652,D331,654,167,18,,Effect of fertilizer N rates and straw management on yield-scaled nitrous oxide emissions in a maize-wheat double cropping system,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,5430,4990,692.8,571.56,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
49,D331,49,10,1,,Effect of surface straw incorporation rate on water-salt balance and maize yield in soil subject to secondary salinization with brackish water Irrigation,2019,,118°60′,31°86′,,China,3,3,Maize,Straw return,5988.57,6460.95,396.19,60.95,kg/ha,,,,,NA,NA,,119,32.43333333,China,TRUE,Grains,Grains
50,D331,50,10,2,,Effect of surface straw incorporation rate on water-salt balance and maize yield in soil subject to secondary salinization with brackish water Irrigation,2019,,118°60′,31°86′,,China,3,3,Maize,Straw return,5577.14,6293.33,274.29,167.62,kg/ha,,,,,NA,NA,,119,32.43333333,China,TRUE,Grains,Grains
354,D331,356,89,1,,Effects of amount of returned-straw on soil physical and chemical properties crop yield in wheat-maize rotation system,2016,,116.43432,37.16632,,China,3,3,Maize,Straw return,8124.9,10241.9,132.8,203.1,kg/ha,,,,,NA,NA,,116.43432,37.16632,China,TRUE,Grains,Grains
355,D331,357,89,2,,Effects of amount of returned-straw on soil physical and chemical properties crop yield in wheat-maize rotation system,2016,,116.43432,37.16632,,China,3,3,Wheat,Straw return,7600.3,8600.4,54.5,49.9,kg/ha,,,,,NA,NA,,116.43432,37.16632,China,TRUE,Grains,Grains
332,D331,334,81,1,,Effects of application maize straw on soil physical characteristics and yield,2008,,123.25,41.48,,China,4,4,Maize,Straw return,9913.28,10102.89,991.328,1010.289,kg/ha,,,,,NA,NA,,123.25,41.48,China,TRUE,Grains,Grains
333,D331,335,81,2,,Effects of application maize straw on soil physical characteristics and yield,2008,,123.25,41.48,,China,4,4,Maize,Straw return,9983.62,10093.38,998.362,1009.338,kg/ha,,,,,NA,NA,,123.25,41.48,China,TRUE,Grains,Grains
334,D331,336,81,3,,Effects of application maize straw on soil physical characteristics and yield,2008,,123.25,41.48,,China,4,4,Maize,Straw return,9964.76,10065.39,996.476,1006.539,kg/ha,,,,,NA,NA,,123.25,41.48,China,TRUE,Grains,Grains
164,D331,166,48,1,,Effects of application of potassium fertilizer and straw returning on crop yields and soil potassium balance in low-yielding fields,2012,,116°35′19.51″,39°35′51.75″,,China,3,3,Maize,Straw return,6939,7285.8,693.9,728.58,kg/ha,,,,,NA,NA,,116.5887528,39.59770833,China,TRUE,Grains,Grains
165,D331,167,48,2,,Effects of application of potassium fertilizer and straw returning on crop yields and soil potassium balance in low-yielding fields,2012,,116°35′19.51″,39°35′51.75″,,China,3,3,Maize,Straw return,5630.7,5830.7,563.07,583.07,kg/ha,,,,,NA,NA,,116.5887528,39.59770833,China,TRUE,Grains,Grains
166,D331,168,48,3,,Effects of application of potassium fertilizer and straw returning on crop yields and soil potassium balance in low-yielding fields,2012,,116°35′19.51″,39°35′51.75″,,China,3,3,Maize,Straw return,5764,6131.7,576.4,613.17,kg/ha,,,,,NA,NA,,116.5887528,39.59770833,China,TRUE,Grains,Grains
167,D331,169,48,4,,Effects of application of potassium fertilizer and straw returning on crop yields and soil potassium balance in low-yielding fields,2012,,116°35′19.51″,39°35′51.75″,,China,3,3,Wheat,Straw return,3824.4,4048.4,382.44,404.84,kg/ha,,,,,NA,NA,,116.5887528,39.59770833,China,TRUE,Grains,Grains
168,D331,170,48,5,,Effects of application of potassium fertilizer and straw returning on crop yields and soil potassium balance in low-yielding fields,2012,,116°35′19.51″,39°35′51.75″,,China,3,3,Wheat,Straw return,4071.5,4360.5,407.15,436.05,kg/ha,,,,,NA,NA,,116.5887528,39.59770833,China,TRUE,Grains,Grains
