ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference
D652,1989,74,2,,,,,120.41,36.03,,China,3,3,Wheat,Super absorbent polymer,6311.55,6883.35,19.79620872,18.32979283,kg/ha,,,NA,,,,
D652,1990,74,3,,,,,120.41,36.03,,China,3,3,Wheat,Super absorbent polymer,6311.55,6998.85,19.79620872,18.6373598,kg/ha,,,NA,,,,
D652,1991,74,4,,,,,120.41,36.03,,China,3,3,Wheat,Super absorbent polymer,6311.55,6196.05,19.79620872,16.49956967,kg/ha,,,NA,,,,
D652,1992,75,1,,,,,118.101976,37.580997,,China,3,3,Wheat,Super absorbent polymer,7002.6,7327.2,21.96369057,19.51172874,kg/ha,,,NA,,,,
D652,1993,75,2,,,,,118.101976,37.580997,,China,3,3,Wheat,Super absorbent polymer,5782,6212.8,18.13527245,16.54417354,kg/ha,,,NA,,,,
D652,1994,76,1,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,3061.4,3608.7,100.7,85.8,kg/ha,,,187.8,,,,
D652,1995,76,2,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,3061.4,3394.3,100.7,68.7,kg/ha,,,187.8,,,,
D652,1996,76,3,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,2992.8,3347.5,86.9,166.9,kg/ha,,,187.8,,,,
D652,1997,76,4,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,2992.8,3210.1,86.9,111.7,kg/ha,,,187.8,,,,
D652,1998,76,5,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,2815.1,3149.9,71.3,126.6,kg/ha,,,187.8,,,,
D652,1999,76,6,,,,,122.26,36.15,,China,3,3,Wheat,Super absorbent polymer,2815.1,2970.8,71.3,22.8,kg/ha,,,187.8,,,,
D652,2000,77,1,,,,,107.58,40.5,,China,3,3,Wheat,Super absorbent polymer,4053.3,4627.8,12.7131961,12.32344938,kg/ha,,,414,,,,
D652,2001,77,2,,,,,112.17,41.35,,China,3,3,Wheat,Super absorbent polymer,3390.15,4268.05,10.63322274,11.36546482,kg/ha,,,130.3,,,,
D652,2002,77,3,,,,,107.58,40.5,,China,3,3,Wheat,Super absorbent polymer,3716.1,4738.8,11.65556658,12.61903321,kg/ha,,,NA,,,,
D652,2003,77,4,,,,,107.58,40.5,,China,3,3,Wheat,Super absorbent polymer,3716.1,4713.75,11.65556658,12.55232713,kg/ha,,,NA,,,,
D652,2004,78,1,,,,,126.77,45.75,,China,3,3,Maize,Super absorbent polymer,8472,8969.55,13.8140871,10.62558168,kg/ha,,,378.143,,,,
D652,2005,78,2,,,,,126.77,45.75,,China,3,3,Maize,Super absorbent polymer,8472,9634.2,13.8140871,11.4129448,kg/ha,,,378.143,,,,
D652,2006,78,3,,,,,126.77,45.75,,China,3,3,Maize,Super absorbent polymer,8472,9162.3,13.8140871,10.85391877,kg/ha,,,378.143,,,,
D652,2007,79,1,,,,,111.65,40.1,,China,3,3,Maize,Super absorbent polymer,4475.7,5368.5,7.297888296,6.35967638,kg/ha,,,NA,,,,
D652,2008,79,2,,,,,111.65,40.1,,China,3,3,Maize,Super absorbent polymer,4475.7,5157.05,7.297888296,6.109186751,kg/ha,,,NA,,,,
D652,2009,79,3,,,,,111.65,40.1,,China,3,3,Maize,Super absorbent polymer,4475.7,4594.05,7.297888296,5.442241086,kg/ha,,,NA,,,,
D652,2010,79,4,,,,,111.65,40.1,,China,3,3,Maize,Super absorbent polymer,4475.7,4825.8,7.297888296,5.716778667,kg/ha,,,NA,,,,
D652,2011,80,1,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8515.38,11.79646728,10.0875591,kg/ha,,,NA,,,,
D652,2012,80,2,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8673.08,11.79646728,10.27437497,kg/ha,,,NA,,,,
D652,2013,80,3,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8888.46,11.79646728,10.52952019,kg/ha,,,NA,,,,
D652,2014,80,4,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,9684.62,11.79646728,11.47267376,kg/ha,,,NA,,,,
D652,2015,80,5,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8323.08,11.79646728,9.859755105,kg/ha,,,NA,,,,
D652,2016,80,6,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8696.15,11.79646728,10.30170434,kg/ha,,,NA,,,,
D652,2017,80,7,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,8896.15,11.79646728,10.53862998,kg/ha,,,NA,,,,
D652,2018,80,8,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7234.62,9650,11.79646728,11.43166193,kg/ha,,,NA,,,,
D652,2019,81,1,,,,,116.29402,40.036294,,China,3,3,Maize,Super absorbent polymer,8818.8,7697.31,14.3795646,9.118450329,kg/ha,,,NA,,,,
D652,2020,81,2,,,,,116.29402,40.036294,,China,3,3,Maize,Super absorbent polymer,8818.8,9139.41,14.3795646,10.82680263,kg/ha,,,NA,,,,
D652,2021,82,1,,,,,114.55,33.72,,China,3,3,Maize,Super absorbent polymer,8926.4,9154.5,14.55501264,10.84467867,kg/ha,,,335.7,,,,
D652,2022,82,2,,,,,114.55,33.72,,China,3,3,Maize,Super absorbent polymer,9967,9306,16.25177126,11.02414983,kg/ha,,,335.7,,,,
D652,2023,82,3,,,,,114.55,33.72,,China,3,3,Maize,Super absorbent polymer,9330,9501,15.21310584,11.25515233,kg/ha,,,335.7,,,,
D652,2024,83,1,,,,,113.96,35.12,,China,4,4,Maize,Super absorbent polymer,9146.86,9272.82,14.91448545,10.98484387,kg/ha,,,352.7,,,,
D652,2025,83,2,,,,,113.96,35.12,,China,4,4,Maize,Super absorbent polymer,9782.98,10318.24,15.95171599,12.22327786,kg/ha,,,352.7,,,,
D652,2026,83,3,,,,,113.974814,35.123155,,China,4,4,Maize,Super absorbent polymer,8222.14,8428.36,13.40667589,9.98447276,kg/ha,,,415.4,,,,
D652,2027,83,4,,,,,113.974814,35.123155,,China,4,4,Maize,Super absorbent polymer,8840.64,9320.54,14.41517599,11.04137433,kg/ha,,,415.4,,,,
D652,2036,85,1,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,10859.47,9940.4,17.70699533,11.77567795,kg/ha,,,337,,,,
D652,2037,85,2,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,9683.89,10030.54,15.790144,11.88246034,kg/ha,,,337,,,,
D652,2038,85,3,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,10592.33,10799.12,17.27140808,12.79294186,kg/ha,,,337,,,,
D652,2039,85,4,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,9914.11,10764.69,16.16553105,12.75215511,kg/ha,,,337,,,,
D652,2040,85,5,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,11120.12,11505.87,18.13200027,13.63017783,kg/ha,,,337,,,,
D652,2041,85,6,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,10682.96,10691.11,17.41918555,12.66499017,kg/ha,,,490.5,,,,
D652,2042,85,7,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,9909.36,10482.22,16.1577859,12.41753319,kg/ha,,,490.5,,,,
D652,2043,85,8,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,10996.66,11271.11,17.93069158,13.35207452,kg/ha,,,490.5,,,,
D652,2044,85,9,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,10428.42,10888.57,17.00414332,12.89890685,kg/ha,,,490.5,,,,
D652,2045,85,10,,,,,117.15,36.17,,China,3,3,Maize,Super absorbent polymer,11106.67,11414.65,18.11006926,13.52211604,kg/ha,,,490.5,,,,
D652,2046,86,1,,,,,109.2533333,36.71916667,,China,3,3,Maize,Super absorbent polymer,8983.96,9982.17,200,400,kg/ha,,,364.8,,,,
D652,2047,86,2,,,,,107.04,40.41,,China,3,3,Maize,Super absorbent polymer,9790,11430,100,120,kg/ha,,,96.5,,,,
D652,2048,87,1,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,8068.0067,12.32609371,9.557588086,kg/ha,,,362.8,,,,
D652,2049,87,2,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,8938.006,12.32609371,10.58821377,kg/ha,,,362.8,,,,
D652,2050,87,3,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,9003.5712,12.32609371,10.66588416,kg/ha,,,362.8,,,,
D652,2051,87,4,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,7976.6803,12.32609371,9.449400259,kg/ha,,,362.8,,,,
D652,2052,87,5,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,8926.4729,12.32609371,10.57455134,kg/ha,,,362.8,,,,
D652,2053,87,6,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7559.433,8839.9227,12.32609371,10.47202153,kg/ha,,,362.8,,,,
D652,2054,80,1,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8515.38,11.79646728,10.0875591,kg/ha,,,362.8,,,,
D652,2055,80,2,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8673.08,11.79646728,10.27437497,kg/ha,,,362.8,,,,
D652,2056,80,3,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8888.46,11.79646728,10.52952019,kg/ha,,,362.8,,,,
D652,2057,80,4,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,9684.62,11.79646728,11.47267376,kg/ha,,,362.8,,,,
D652,2058,80,5,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8323.08,11.79646728,9.859755105,kg/ha,,,362.8,,,,
D652,2059,80,6,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8696.15,11.79646728,10.30170434,kg/ha,,,362.8,,,,
D652,2060,80,7,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,8896.15,11.79646728,10.53862998,kg/ha,,,362.8,,,,
D652,2061,80,8,,,,,109.37,36.75,,China,3,3,Maize,Super absorbent polymer,7234.62,9650,11.79646728,11.43166193,kg/ha,,,362.8,,,,
D652,2062,88,1,,,,,122.033,44.21666,,China,3,3,Maize,Super absorbent polymer,7899.97,9616.64,349.26,265.25,kg/ha,,,NA,,,,
D652,2063,89,1,,,,,109.25,36.5,,China,3,3,Maize,Super absorbent polymer,6709.5,7132.5,10.94022868,8.449360488,kg/ha,,,430.5,,,,
D652,2064,89,2,,,,,109.25,36.5,,China,3,3,Maize,Super absorbent polymer,6709.5,8415,10.94022868,9.968646127,kg/ha,,,430.5,,,,
D652,2065,90,1,,,,,103.0833333,38.61666667,,China,3,3,Maize,Super absorbent polymer,15566.2,18332.6,25.38159144,21.71731456,kg/ha,,,NA,,,,
D652,2066,90,2,,,,,103.0833333,38.61666667,,China,3,3,Maize,Super absorbent polymer,15566.2,17921.2,25.38159144,21.22995852,kg/ha,,,NA,,,,
D652,2067,90,3,,,,,103.0833333,38.61666667,,China,3,3,Maize,Super absorbent polymer,15566.2,15538.9,25.38159144,18.40781881,kg/ha,,,NA,,,,
D652,2068,90,4,,,,,103.0833333,38.61666667,,China,3,3,Maize,Super absorbent polymer,15566.2,15240.9,25.38159144,18.05479962,kg/ha,,,NA,,,,
D652,2069,91,1,,,,,107.0386111,40.40888889,,China,3,3,Maize,Super absorbent polymer,11956.6,15619.6,19.4959294,18.50341831,kg/ha,,,102.5,,,,
D652,2070,91,2,,,,,107.0386111,40.40888889,,China,3,3,Maize,Super absorbent polymer,11956.6,16661.5,19.4959294,19.73768241,kg/ha,,,102.5,,,,
D652,2071,91,3,,,,,107.0386111,40.40888889,,China,3,3,Maize,Super absorbent polymer,11956.6,16760.8,19.4959294,19.85531598,kg/ha,,,102.5,,,,
D652,2072,91,4,,,,,107.0386111,40.40888889,,China,3,3,Maize,Super absorbent polymer,11956.6,15743.3,19.4959294,18.64995681,kg/ha,,,102.5,,,,
D652,2073,92,1,,,,,107.38,36.8,,China,3,3,Maize,Super absorbent polymer,2755.5,2950.35,4.49300248,3.495067748,kg/ha,,,256.3,,,,
D652,2074,92,2,,,,,107.38,36.8,,China,3,3,Maize,Super absorbent polymer,2755.5,3685.2,4.49300248,4.365591766,kg/ha,,,256.3,,,,
D652,2075,92,3,,,,,107.38,36.8,,China,3,3,Maize,Super absorbent polymer,2755.5,3221.25,4.49300248,3.815983522,kg/ha,,,256.3,,,,
D652,2076,92,4,,,,,107.38,36.8,,China,3,3,Maize,Super absorbent polymer,2755.5,2565.75,4.49300248,3.039459751,kg/ha,,,256.3,,,,
D652,2077,93,1,,,,,109.273107,36.722335,,China,3,3,Maize,Super absorbent polymer,7777.78,9118.77,12.68212115,10.8023519,kg/ha,,,291.5,,,,
D652,2078,93,2,,,,,107.04,40.41,,China,3,3,Maize,Super absorbent polymer,11950.2,15435.7,19.48549382,18.28556518,kg/ha,,,93.8,,,,
D652,2079,94,1,,,,,107.4666667,36.95,,China,3,3,Maize,Super absorbent polymer,9930.962677,9033.672395,16.19301032,10.70154288,kg/ha,,,385.4,,,,
D652,2080,94,2,,,,,107.4666667,36.95,,China,3,3,Maize,Super absorbent polymer,9930.962677,8720.833826,16.19301032,10.3309455,kg/ha,,,385.4,,,,
D652,2081,95,1,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,7935.6,9131.1,12.93945581,10.81695837,kg/ha,,,243.5,,,,
D652,2082,95,2,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,7935.6,10248.4,12.93945581,12.14054343,kg/ha,,,243.5,,,,
D652,2083,95,3,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,9382.9,7435.3,15.29936235,8.8080659,kg/ha,,,243.5,,,,
D652,2084,95,4,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,9382.9,8375.8,15.29936235,9.922208703,kg/ha,,,243.5,,,,
D652,2085,95,5,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,5577.8,4765.6,9.094926232,5.64546405,kg/ha,,,243.5,,,,
D652,2086,95,6,,,,,106.62,36.14,,China,3,3,Maize,Super absorbent polymer,5577.8,6901.8,9.094926232,8.176066767,kg/ha,,,243.5,,,,
D652,2087,96,1,,,,,103.25,38.6166,,China,3,3,Maize,Super absorbent polymer,14280.3,15240.9,23.28485694,18.05479962,kg/ha,,,NA,,,,
D652,2088,96,2,,,,,103.25,38.6166,,China,3,3,Maize,Super absorbent polymer,14280.3,15538.9,23.28485694,18.40781881,kg/ha,,,NA,,,,
D652,2089,96,3,,,,,103.25,38.6166,,China,3,3,Maize,Super absorbent polymer,14280.3,18332.6,23.28485694,21.71731456,kg/ha,,,NA,,,,
D652,2090,96,4,,,,,103.25,38.6166,,China,3,3,Maize,Super absorbent polymer,14280.3,17921.1,23.28485694,21.22984006,kg/ha,,,NA,,,,
D652,2091,97,1,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11940,12105,19.46886213,14.33992411,kg/ha,,,328.8,,,,
D652,2092,97,2,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11940,11355,19.46886213,13.45145297,kg/ha,,,328.8,,,,
D652,2093,97,3,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11940,11610,19.46886213,13.75353316,kg/ha,,,328.8,,,,
D652,2094,97,4,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11445,13785,18.66173594,16.33009945,kg/ha,,,328.8,,,,
D652,2095,97,5,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11445,11700,18.66173594,13.8601497,kg/ha,,,328.8,,,,
D652,2096,97,6,,,,,106.18,36.22,,China,3,3,Maize,Super absorbent polymer,11445,12630,18.66173594,14.9618539,kg/ha,,,328.8,,,,
D652,2097,11,1,,,,,114.45,34.429,,China,3,3,Maize,Super absorbent polymer,8976,9192,14.63588832,10.88910222,kg/ha,,,NA,,,,
D652,2098,98,1,,,,,125.228065,49.191563,,China,3,3,Maize,Super absorbent polymer,9244,11588,435,199,kg/ha,,,529.3,,,,
D652,2099,98,2,,,,,125.228065,49.191563,,China,3,3,Maize,Super absorbent polymer,9855,10051,437,416,kg/ha,,,529.3,,,,
D652,2100,98,3,,,,,125.080449,46.575867,,China,3,3,Maize,Super absorbent polymer,10560,10792,376,248,kg/ha,,,446.8,,,,
D652,2101,98,4,,,,,125.080449,46.575867,,China,3,3,Maize,Super absorbent polymer,9501,12756,113,254,kg/ha,,,446.8,,,,
D652,2102,99,1,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7960.5,12.13624295,9.43023262,kg/ha,,,NA,,,,
D652,2103,99,2,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7972.5,12.13624295,9.444448158,kg/ha,,,NA,,,,
D652,2104,99,3,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7936.5,12.13624295,9.401801544,kg/ha,,,NA,,,,
D652,2105,99,4,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,8103,12.13624295,9.599042135,kg/ha,,,NA,,,,
D652,2106,99,5,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,8086.5,12.13624295,9.579495771,kg/ha,,,NA,,,,
D652,2107,99,6,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7756.5,12.13624295,9.188568471,kg/ha,,,NA,,,,
D652,2108,99,7,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7758,12.13624295,9.190345414,kg/ha,,,NA,,,,
D652,2109,99,8,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7747.5,12.13624295,9.177906818,kg/ha,,,NA,,,,
D652,2110,99,9,,,,,123.765865,47.318286,,China,3,3,Maize,Super absorbent polymer,7443,7608,12.13624295,9.012651187,kg/ha,,,NA,,,,
D652,2111,100,1,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9751,9958,15.89957074,11.79652741,kg/ha,,,364.6,,,,
D652,2112,100,2,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9751,11185,15.89957074,13.25006618,kg/ha,,,364.6,,,,
D652,2113,100,3,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9751,11696,15.89957074,13.85541118,kg/ha,,,364.6,,,,
D652,2114,100,4,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9339,9668,15.22778086,11.45298524,kg/ha,,,388.8,,,,
D652,2115,100,5,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9339,10121,15.22778086,11.9896218,kg/ha,,,388.8,,,,
D652,2116,100,6,,,,,102.72,40.27,,China,3,3,Maize,Super absorbent polymer,9339,10715,15.22778086,12.69329094,kg/ha,,,388.8,,,,
D652,2117,101,1,,,,,103.030367,38.529078,,China,3,3,Maize,Super absorbent polymer,7608,8766,12.40528502,10.38445062,kg/ha,,,NA,,,,
D652,2118,101,2,,,,,103.030367,38.529078,,China,3,3,Maize,Super absorbent polymer,7608,7932,12.40528502,9.396470717,kg/ha,,,NA,,,,
D652,2119,102,1,,,,,126.60972,45.719167,,China,3,3,Maize,Super absorbent polymer,16030.79,15207.51,26.13913236,18.01524488,kg/ha,,,NA,,,,
D652,2120,102,2,,,,,126.60972,45.719167,,China,3,3,Maize,Super absorbent polymer,14853.89,13711.5,24.22012869,16.24302928,kg/ha,,,NA,,,,
D652,2121,102,3,,,,,126.60972,45.719167,,China,3,3,Maize,Super absorbent polymer,17015.39,14084.93,27.74457974,16.68540498,kg/ha,,,NA,,,,
D652,2122,102,4,,,,,126.60972,45.719167,,China,3,3,Maize,Super absorbent polymer,15640.17,16411.04,25.50220381,19.44098043,kg/ha,,,NA,,,,
D652,2123,102,5,,,,,126.60972,45.719167,,China,3,3,Maize,Super absorbent polymer,15254.33,15149.24,24.87306932,17.9462166,kg/ha,,,NA,,,,
D652,2130,104,1,,,,,100.183729,38.969175,,China,3,3,Maize,Super absorbent polymer,6423.9,7171.35,10.47454133,8.495383292,kg/ha,,,NA,,,,
D652,2131,104,2,,,,,100.183729,38.969175,,China,3,3,Maize,Super absorbent polymer,6423.9,7282.95,10.47454133,8.627587797,kg/ha,,,NA,,,,
D652,2132,104,3,,,,,100.183729,38.969175,,China,3,3,Maize,Super absorbent polymer,6423.9,7362.75,10.47454133,8.722121126,kg/ha,,,NA,,,,
D652,2133,104,4,,,,,100.183729,38.969175,,China,3,3,Maize,Super absorbent polymer,6423.9,7422.75,10.47454133,8.793198817,kg/ha,,,NA,,,,
D652,2134,104,5,,,,,100.183729,38.969175,,China,3,3,Maize,Super absorbent polymer,6423.9,7447.35,10.47454133,8.82234067,kg/ha,,,NA,,,,
D652,2147,106,1,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,17461.5,20373,28.47198795,24.13442989,kg/ha,,,NA,,,,
D652,2148,106,2,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,15159,16735.5,24.71762823,19.82534489,kg/ha,,,NA,,,,
D652,2149,106,3,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,15643.5,16735.5,25.50763357,19.82534489,kg/ha,,,NA,,,,
D652,2150,106,4,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,16068,19645.5,26.19980542,23.27261289,kg/ha,,,NA,,,,
D652,2151,106,5,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,16978.5,20253,27.68442845,23.99227451,kg/ha,,,NA,,,,
D652,2152,106,6,,,,,113.091697,28.201943,,China,3,3,Maize,Super absorbent polymer,18918,20919,30.84689563,24.78123688,kg/ha,,,NA,,,,
D652,2153,107,1,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,10023.3,15.02233056,11.87388363,kg/ha,,,NA,,,,
D652,2154,107,2,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,10467.3,15.02233056,1.239476464,kg/ha,,,NA,,,,
D652,2155,107,3,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,10439.55,15.02233056,12.36698511,kg/ha,,,NA,,,,
D652,2156,107,4,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,9307.35,15.02233056,11.02574908,kg/ha,,,NA,,,,
D652,2157,107,5,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,9801.3,15.02233056,11.61089617,kg/ha,,,NA,,,,
D652,2158,107,6,,,,,112.528611,38.053518,,China,3,3,Maize,Super absorbent polymer,9213,9829.05,15.02233056,11.6437696,kg/ha,,,NA,,,,
D652,2159,108,1,,,,,114.90381,40.761555,,China,5,5,Maize,Super absorbent polymer,7121.3,7700.82,11.61169245,9.122608374,kg/ha,,,NA,,,,
D652,2160,108,2,,,,,114.90381,40.761555,,China,5,5,Maize,Super absorbent polymer,7121.3,7590.23,11.61169245,8.991600344,kg/ha,,,NA,,,,
D652,2161,109,1,,,,,126.733936,45.750749,,China,3,3,Maize,Super absorbent polymer,5626.27,5862.04,126.17,26.99,kg/ha,,,NA,,,,
D652,2162,109,2,,,,,126.733936,45.750749,,China,3,3,Maize,Super absorbent polymer,5626.27,6080.75,126.17,106.22,kg/ha,,,NA,,,,
D652,2163,109,3,,,,,126.733936,45.750749,,China,3,3,Maize,Super absorbent polymer,5626.27,6182.74,126.17,34.6,kg/ha,,,NA,,,,
D652,2164,109,4,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,7910.84,12.45017428,9.371403985,kg/ha,,,NA,,,,
D652,2165,109,5,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,9620.72,12.45017428,11.39697602,kg/ha,,,NA,,,,
D652,2166,109,6,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,7321.77,12.45017428,8.673575063,kg/ha,,,NA,,,,
D652,2167,109,7,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,8724.01,12.45017428,10.33470808,kg/ha,,,NA,,,,
D652,2168,109,8,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,8321.38,12.45017428,9.857741237,kg/ha,,,NA,,,,
D652,2169,109,9,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,8603.65,12.45017428,10.19212623,kg/ha,,,NA,,,,
D652,2170,109,10,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,9606.27,12.45017428,11.37985814,kg/ha,,,NA,,,,
D652,2171,109,11,,,,,123.555239,47.776821,,China,3,3,Maize,Super absorbent polymer,7635.53,10209.6,12.45017428,12.09457986,kg/ha,,,NA,,,,
D652,2172,110,1,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,9470,11282.6,15.44138395,13.36568589,kg/ha,,,471.4,,,,
D652,2173,110,2,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,9470,10729.1,15.44138395,12.7099942,kg/ha,,,471.4,,,,
D652,2174,110,3,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,9470,10405.9,15.44138395,12.32712237,kg/ha,,,471.4,,,,
D652,2175,110,4,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,10148.6,12566.2,16.54788059,14.88627462,kg/ha,,,496.6,,,,
D652,2176,110,5,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,10148.6,12188.3,16.54788059,14.43860364,kg/ha,,,496.6,,,,
D652,2177,110,6,,,,,113.124855,37.975858,,China,3,3,Maize,Super absorbent polymer,10148.6,11532.7,16.54788059,13.6619614,kg/ha,,,496.6,,,,
D652,2178,90,1,,,,,102.62,37.93,,China,3,3,Maize,Super absorbent polymer,17921.2,15538.9,29.22155545,18.40781881,kg/ha,,,NA,,,,
D652,2179,90,2,,,,,102.62,37.93,,China,3,3,Maize,Super absorbent polymer,17921.2,15240.9,29.22155545,18.05479962,kg/ha,,,NA,,,,
D652,2180,90,3,,,,,102.62,37.93,,China,3,3,Maize,Super absorbent polymer,17921.2,14280.3,29.22155545,16.91684579,kg/ha,,,NA,,,,
D652,2181,90,4,,,,,102.62,37.93,,China,3,3,Maize,Super absorbent polymer,17921.2,15566.2,29.22155545,18.44015916,kg/ha,,,NA,,,,
D652,2182,111,1,,,,,115.600614,34.45885,,China,3,3,Maize,Super absorbent polymer,8390.4,8948.1,599.8,88.1,kg/ha,,,NA,,,,
D652,2183,111,2,,,,,115.600614,34.45885,,China,3,3,Maize,Super absorbent polymer,8390.4,9042.8,599.8,144.6,kg/ha,,,NA,,,,
D652,2184,112,1,,,,,107.048719,40.428047,,China,5,5,Maize,Super absorbent polymer,15198.2,20983.1,24.7815461,24.85717155,kg/ha,,,93.8,,,,
D652,2185,112,2,,,,,107.048719,40.428047,,China,5,5,Maize,Super absorbent polymer,15198.2,19923.6,24.7815461,23.60205799,kg/ha,,,93.8,,,,
D652,2186,112,3,,,,,107.048719,40.428047,,China,5,5,Maize,Super absorbent polymer,15198.2,18118.2,24.7815461,21.46333028,kg/ha,,,93.8,,,,
